date,latitude,longitude,country_name,admin_division_name,risk_class,elevation,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,et0_fao_evapotranspiration
2010-07-07,32.3733,77.24979999999998,india,Himachal Pradesh,High,3940.0,5.2,10.6,10.6,18.0,2.55
2013-04-07,28.8254,96.1509,india,Arunachal Pradesh,Low,3620.0,-1.3,2.2,1.0,11.0,2.8
2015-10-02,17.6874,83.19929999999998,india,Andhra Pradesh,High,27.0,27.0,11.0,11.0,12.0,3.13
2010-07-31,19.1287,72.8889,india,Maharashtra,Medium,31.0,25.7,31.3,31.3,24.0,1.19
2017-03-06,33.3373721,75.19213091,india,Jammu and Kashmir,High,1183.0,9.6,0.9,0.9,3.0,3.28
2013-06-25,10.9628,77.5947,india,Tamil Nadu,High,267.0,26.2,3.0,3.0,6.0,4.26
2016-08-29,19.170539,73.022276,india,Maharashtra,Low,58.0,26.2,10.4,10.4,16.0,2.52
2010-08-14,26.148,94.8422,india,Nagaland,Low,1504.0,20.6,15.1,15.1,17.0,1.84
2010-10-09,25.682,94.1076,india,Nagaland,High,1435.0,17.9,17.9,17.9,18.0,1.67
2010-08-09,33.334,75.76269999999998,india,Jammu and Kashmir,Low,1608.0,21.1,3.8,3.8,8.0,4.02
2010-09-19,31.9843,77.1889,india,Himachal Pradesh,Medium,2295.0,11.6,26.8,26.8,21.0,1.33
2010-02-08,34.0876,74.02249999999998,india,Jammu and Kashmir,Medium,1392.0,5.6,62.6,54.1,24.0,0.32
2010-08-17,19.1993,73.0109,india,Maharashtra,Low,187.0,25.6,15.3,15.3,15.0,2.67
2013-07-14,30.6738,77.3544,india,Himachal Pradesh,Medium,1516.0,22.0,2.0,2.0,10.0,3.74
2010-09-13,22.7176,92.8416,india,Mizoram,Low,761.0,21.9,21.8,21.8,18.0,1.96
2018-08-16,10.3031161,76.87197005,india,Tamil Nadu,High,861.0,19.2,146.2,146.2,24.0,0.8
2016-07-16,27.3034,93.804,india,Arunachal Pradesh,High,768.0,23.0,27.1,27.1,21.0,1.43
2016-07-19,26.09748244,91.8744337,india,Assam,Medium,188.0,25.9,34.5,34.5,18.0,1.99
2016-10-15,27.1695,88.3664,india,Sikkim,Low,1576.0,15.3,1.2,1.2,7.0,1.79
2017-05-27,16.28332586,80.26097734000001,india,Andhra Pradesh,Low,186.0,32.4,2.6,2.6,3.0,5.59
2007-07-19,26.1699,91.7986,india,Assam,Medium,151.0,26.9,12.5,12.5,24.0,2.38
2010-09-04,30.8987,78.3399,india,Uttaranchal,High,1794.0,18.2,72.3,72.3,19.0,1.19
2013-07-07,31.7093,76.92969999999998,india,Himachal Pradesh,Medium,752.0,24.5,7.1,7.1,19.0,1.71
2018-05-08,30.65160517,79.52008975999999,india,Uttaranchal,High,2181.0,9.5,47.1,0.1,24.0,1.51
2009-07-22,26.8826,88.2788,india,West Bengal,Low,1525.0,20.6,71.2,71.2,22.0,2.24
2018-06-14,11.46851,75.94339999999998,india,Kerala,High,54.0,24.8,30.4,30.4,24.0,1.39
2015-04-03,34.0604,74.42029999999998,india,Jammu and Kashmir,Medium,2242.0,4.2,16.0,12.3,20.0,2.23
2015-06-25,34.6056,76.0539,india,Jammu and Kashmir,Low,2864.0,7.9,13.6,1.3,11.0,4.1
2017-07-11,19.292213,73.06497899999998,india,Maharashtra,Medium,19.0,26.7,7.5,7.5,20.0,2.89
2015-06-24,26.0319,94.5466,india,Nagaland,Medium,1581.0,20.4,10.6,10.6,13.0,1.69
2015-08-11,24.7459,93.4251,india,Manipur,High,769.0,24.6,4.7,4.7,9.0,3.93
2016-07-26,26.0101,94.5282,india,Nagaland,Medium,1701.0,18.3,6.7,6.7,6.0,3.44
2007-08-31,25.1333,93.9667,india,Manipur,High,1009.0,22.5,2.6,2.6,8.0,3.09
2013-08-01,27.8837,93.0515,india,Arunachal Pradesh,Low,1679.0,19.6,3.1,3.1,5.0,3.05
2008-02-03,33.33280503,75.21320384,india,Jammu and Kashmir,High,1506.0,-0.4,23.4,3.8,24.0,0.73
2013-08-01,34.4332,76.2851,india,Jammu and Kashmir,Low,3132.0,18.1,1.2,1.2,4.0,4.51
2010-09-19,31.563,77.9796,india,Himachal Pradesh,High,1510.0,17.2,63.0,63.0,24.0,0.73
2010-08-20,30.8183,78.6186,india,Uttaranchal,Medium,1620.0,21.4,26.3,26.3,23.0,1.28
2017-06-26,19.17066427,73.02142666999998,india,Maharashtra,High,78.0,25.6,29.2,29.2,24.0,1.57
2015-07-25,15.3904,73.8182,india,Goa,High,17.0,26.6,18.5,18.5,24.0,2.14
2012-02-04,33.2424,75.2381,india,Jammu and Kashmir,Low,732.0,9.2,11.1,11.1,14.0,0.84
2013-07-12,25.6269,94.1139,india,Nagaland,Medium,1558.0,19.3,47.3,47.3,23.0,1.4
2017-06-18,26.96437841,92.78260587,india,Assam,High,147.0,25.3,5.3,5.3,14.0,1.8
2010-09-12,30.7333,78.44029999999998,india,Uttaranchal,Medium,1466.0,20.2,61.7,61.7,24.0,1.08
2014-06-26,26.1407,91.7645,india,Assam,High,61.0,28.3,27.8,27.8,15.0,3.66
2007-03-19,33.8778,74.33329999999998,india,Jammu and Kashmir,High,2655.0,3.5,15.8,10.0,19.0,1.84
2011-06-17,17.0032,73.3572,india,Maharashtra,Medium,127.0,25.6,20.4,20.4,24.0,2.47
2017-07-08,25.72019272,94.03225673,india,Nagaland,High,1097.0,23.3,22.2,22.2,13.0,2.31
2015-04-03,34.08230448,74.03099027999998,india,Jammu and Kashmir,Medium,1414.0,7.5,28.8,28.8,19.0,1.71
2011-07-11,25.6703,94.1095,india,Nagaland,High,1448.0,21.4,11.7,11.7,10.0,3.62
2012-06-03,25.1175,92.8573,india,Assam,Low,158.0,25.9,28.1,28.1,24.0,2.48
2018-05-29,12.89375619,74.85580684,india,Karnataka,Medium,32.0,26.0,54.1,54.1,23.0,1.54
2007-09-07,26.8833,88.28329999999998,india,West Bengal,High,1682.0,17.5,117.8,117.8,24.0,0.79
2017-10-16,26.969040550000003,88.57106645999998,india,West Bengal,High,1189.0,20.0,1.9,1.9,4.0,3.08
2018-08-08,11.36670899,76.22109652999998,india,Kerala,Low,61.0,23.1,49.1,49.1,24.0,1.57
2015-07-13,32.2473,78.037,india,Himachal Pradesh,Medium,3653.0,9.6,4.9,1.0,12.0,4.14
2018-09-27,33.44264758,75.1915163,india,Jammu and Kashmir,High,1661.0,18.2,0.0,0.0,0.0,3.66
2008-05-20,24.9849,92.8411,india,Assam,Low,252.0,25.1,16.4,16.4,18.0,4.04
2015-03-31,30.6145,79.81019999999998,india,Uttaranchal,High,2760.0,2.5,0.0,0.0,0.0,2.82
2014-04-15,34.209,74.3524,india,Jammu and Kashmir,Medium,1579.0,9.9,1.5,1.5,5.0,3.13
2007-07-21,23.9304,88.23739999999998,india,West Bengal,High,17.0,27.0,35.9,35.9,24.0,1.27
2018-10-10,33.29950376,75.18115668,india,Jammu and Kashmir,High,1083.0,16.6,1.1,1.1,9.0,2.96
2014-10-27,10.2379,77.63769999999998,india,Tamil Nadu,High,939.0,21.2,5.3,5.3,8.0,3.01
2008-06-18,32.3712,77.2466,india,Himachal Pradesh,High,3995.0,8.4,3.1,3.1,14.0,2.83
2010-07-22,19.17377751,72.88274366999998,india,Maharashtra,Low,76.0,26.0,43.2,43.2,24.0,1.75
2017-04-22,27.61790706,93.84196894,india,Arunachal Pradesh,Low,1656.0,14.7,10.5,10.5,19.0,1.03
2008-05-05,33.9513,74.98449999999998,india,Jammu and Kashmir,Medium,1593.0,12.6,18.0,18.0,19.0,2.86
2010-10-03,28.3092,95.4149,india,Arunachal Pradesh,Low,1879.0,16.4,4.0,4.0,6.0,2.64
2013-08-04,26.1807,94.5497,india,Nagaland,Low,1658.0,20.4,12.8,12.8,12.0,3.44
2016-05-20,8.2117,77.312,india,Tamil Nadu,Medium,49.0,27.1,3.6,3.6,12.0,2.8
2017-10-13,13.664854,79.35744199999998,india,Andhra Pradesh,Low,812.0,22.6,5.0,5.0,8.0,1.87
2016-07-31,19.1869,73.01999999999998,india,Maharashtra,Low,49.0,25.2,52.1,52.1,24.0,0.99
2015-07-24,30.4528,78.1045,india,Uttaranchal,Medium,2096.0,18.0,9.7,9.7,16.0,3.03
2015-08-15,30.7864,78.616,india,Uttaranchal,Medium,1566.0,21.6,4.5,4.5,13.0,2.66
2014-10-26,33.1206,75.3142,india,Jammu and Kashmir,Medium,1499.0,14.1,0.2,0.2,2.0,2.75
2010-10-03,12.9711,76.2728,india,Karnataka,High,940.0,22.0,4.0,4.0,11.0,2.82
2015-02-14,26.1468,91.6469,india,Assam,High,52.0,18.4,0.1,0.1,1.0,3.1
2017-05-03,27.82743132,93.62407259,india,Arunachal Pradesh,Medium,994.0,19.6,0.9,0.9,6.0,4.05
2013-08-05,9.8539,76.94679999999998,india,Kerala,Medium,830.0,18.5,63.7,63.7,24.0,1.11
2018-08-09,11.83926355,75.91755805000001,india,Kerala,Medium,738.0,20.3,38.1,38.1,24.0,1.69
2008-08-29,25.67,94.1066,india,Nagaland,High,1408.0,20.6,18.7,18.7,15.0,2.59
2010-09-19,30.9086,77.11029999999998,india,Himachal Pradesh,High,1554.0,16.4,78.0,78.0,23.0,1.12
2015-08-19,25.2193,90.5549,india,Meghalaya,Low,249.0,24.8,58.0,58.0,24.0,1.74
2013-07-25,30.8203,78.61849999999998,india,Uttaranchal,Low,1590.0,20.9,9.1,9.1,21.0,2.84
2007-08-28,25.7428,93.9136,india,Nagaland,Medium,452.0,25.2,2.0,2.0,5.0,2.76
2018-10-15,10.52371038,76.2145574,india,Kerala,High,35.0,25.4,6.7,6.7,8.0,2.63
2012-08-17,10.007,76.71049999999998,india,Kerala,High,43.0,22.7,39.8,39.8,24.0,0.56
2018-08-15,16.515960959999997,80.65421245,india,Andhra Pradesh,High,155.0,25.2,15.7,15.7,23.0,1.6
2013-07-25,30.8928,78.48,india,Uttaranchal,Medium,3582.0,10.2,5.6,5.6,13.0,3.14
2007-04-11,27.4459,88.61929999999998,india,Sikkim,Low,1984.0,10.4,6.9,6.9,15.0,2.41
2008-08-19,26.138,94.25,india,Nagaland,Medium,1021.0,22.3,33.6,33.6,23.0,2.24
2016-06-08,34.2952,75.32259999999998,india,Jammu and Kashmir,Low,2745.0,12.4,3.1,3.1,5.0,5.14
2014-08-03,19.1497,83.6299,india,Andhra Pradesh,Low,211.0,25.7,70.3,70.3,19.0,0.93
2013-08-18,31.0826,78.066,india,Uttaranchal,Medium,2208.0,17.2,3.7,3.7,9.0,2.76
2018-08-15,11.19838929,75.89666866,india,Kerala,Low,6.0,24.2,49.2,49.2,24.0,1.2
2011-07-08,32.3237,77.1935,india,Himachal Pradesh,Low,2580.0,15.3,11.0,11.0,13.0,3.1
2011-03-03,33.2257,75.6695,india,Jammu and Kashmir,High,2086.0,-0.8,39.5,6.7,24.0,1.51
2015-04-08,34.6609,73.9593,india,Jammu and Kashmir,Low,1944.0,5.6,0.4,0.3,4.0,3.3
2018-09-24,33.07376025,75.60805647,india,Jammu and Kashmir,Medium,1188.0,21.4,13.3,13.3,9.0,3.79
2011-07-12,19.6699,73.5111,india,Maharashtra,Medium,360.0,23.9,16.1,16.1,24.0,2.42
2013-07-06,31.1628,77.7241,india,Himachal Pradesh,Low,1484.0,21.5,25.6,25.6,24.0,0.85
2017-12-10,31.410667,77.602553,india,Himachal Pradesh,High,1260.0,14.4,0.0,0.0,0.0,2.32
2014-11-06,33.1261,75.44809999999998,india,Jammu and Kashmir,High,903.0,17.3,0.0,0.0,0.0,3.16
2018-08-09,10.01471,76.94682999999998,india,Kerala,Low,568.0,21.5,38.5,38.5,24.0,2.27
2015-12-07,10.2288,77.47669999999998,india,Tamil Nadu,Low,2168.0,14.3,14.1,14.1,22.0,0.74
2011-06-02,9.8721,76.7046,india,Kerala,Medium,89.0,23.5,72.0,72.0,24.0,1.81
2016-07-14,26.1963,91.8074,india,Assam,Low,196.0,26.8,10.0,10.0,21.0,2.16
2015-08-19,25.2568,92.3825,india,Meghalaya,High,802.0,22.1,51.9,51.9,24.0,0.7
2013-11-13,8.4557,77.009,india,Kerala,Low,21.0,25.0,6.2,6.2,12.0,2.44
2014-09-11,24.1965,73.703,india,Rajasthan,Medium,477.0,22.4,73.0,73.0,21.0,0.57
2013-06-16,30.4954,78.38809999999998,india,Uttaranchal,Medium,937.0,22.3,95.0,95.0,24.0,0.94
2017-06-27,11.51185539,76.01854791000001,india,Kerala,Medium,792.0,19.7,65.4,65.4,24.0,0.76
2010-07-29,12.896,74.8735,india,Karnataka,Medium,79.0,24.2,25.4,25.4,24.0,1.5
2017-03-31,19.663933,82.210221,india,Orissa,Medium,605.0,31.1,0.0,0.0,0.0,6.98
2019-07-18,12.71859173,75.46956276999998,india,Karnataka,Low,100.0,24.6,38.6,38.6,22.0,2.42
2016-08-07,33.1457,75.7964,india,Jammu and Kashmir,Low,928.0,25.0,25.0,25.0,21.0,1.64
2011-08-12,27.44,92.2833,india,Arunachal Pradesh,Low,2580.0,15.2,16.6,16.6,11.0,3.45
2019-08-08,11.50340214,76.13474585,india,Kerala,Low,1090.0,19.3,99.6,99.6,24.0,1.22
2011-02-07,33.35406635,75.17240669,india,Jammu and Kashmir,Medium,1296.0,5.2,87.6,83.3,23.0,0.38
2018-09-01,12.62707413,75.93057114999998,india,Karnataka,High,902.0,22.1,1.0,1.0,7.0,4.25
2017-07-02,32.23843313,78.06239076,india,Himachal Pradesh,Low,3720.0,12.9,0.3,0.3,2.0,5.12
2017-06-07,30.94222039,76.80054201999998,india,Himachal Pradesh,High,431.0,26.8,29.2,29.2,8.0,4.48
2011-08-08,30.2258,78.3755,india,Uttaranchal,Low,955.0,24.8,24.1,24.1,16.0,2.44
2015-07-10,34.0404,75.3156,india,Jammu and Kashmir,Low,2566.0,14.6,61.4,61.4,24.0,2.09
2010-06-05,34.0901,74.02559999999998,india,Jammu and Kashmir,High,1307.0,18.6,1.3,1.3,5.0,5.1
2011-06-28,25.03561729,94.0144205,india,Manipur,Medium,873.0,22.5,8.3,8.3,7.0,2.12
2010-07-06,30.638,78.3297,india,Uttaranchal,Low,871.0,25.0,66.7,66.7,23.0,1.31
2014-05-12,34.0893,74.0241,india,Jammu and Kashmir,Low,1374.0,14.1,21.0,21.0,22.0,1.24
2016-05-22,30.306,78.0648,india,Uttaranchal,Low,652.0,28.7,0.5,0.5,4.0,5.42
2010-10-08,24.7679,93.4108,india,Manipur,High,483.0,21.4,27.4,27.4,23.0,0.95
2009-08-16,26.89487026,88.35197239999998,india,West Bengal,Medium,914.0,21.6,137.5,137.5,24.0,0.85
2018-10-09,31.6891217,77.27867698999998,india,Himachal Pradesh,High,1136.0,20.1,0.9,0.9,2.0,4.03
2018-08-18,12.21522844,75.84626677999998,india,Karnataka,High,928.0,19.8,22.0,22.0,24.0,2.48
2011-04-17,34.1802,74.2718,india,Jammu and Kashmir,Medium,1587.0,8.8,17.8,17.8,24.0,1.96
2012-06-20,26.149,91.7351,india,Assam,High,52.0,27.6,39.0,39.0,19.0,2.93
2016-06-30,29.8002,80.2565,india,Uttaranchal,Medium,1652.0,20.1,51.0,51.0,24.0,1.98
2009-08-26,27.3746,88.76479999999998,india,Sikkim,Low,3751.0,9.0,6.4,6.4,13.0,2.44
2018-09-23,32.55707007,76.12318338999998,india,Himachal Pradesh,Medium,923.0,18.9,97.8,97.8,24.0,0.85
2013-08-10,21.786,83.88469999999998,india,Orissa,Low,204.0,27.2,0.5,0.5,4.0,3.72
2014-07-22,33.2395,75.2406,india,Jammu and Kashmir,High,733.0,28.3,2.0,2.0,5.0,4.89
2015-08-19,26.0214,94.5224,india,Nagaland,High,1603.0,19.7,17.0,17.0,22.0,1.79
2011-06-09,33.1617,75.32779999999998,india,Jammu and Kashmir,Low,833.0,26.6,0.5,0.5,1.0,5.47
2010-08-09,30.5151,78.36839999999998,india,Uttaranchal,High,814.0,25.6,1.8,1.8,5.0,3.64
2010-10-27,9.8678,76.7705,india,Kerala,Medium,126.0,23.8,17.7,17.7,16.0,2.23
2010-06-08,19.0176,72.8562,india,Maharashtra,Low,17.0,28.7,1.3,1.3,6.0,4.05
2012-06-20,20.855,77.7274,india,Maharashtra,High,338.0,29.2,0.0,0.0,0.0,4.89
2017-06-28,23.69461107,92.87641207,india,Mizoram,Low,575.0,24.8,14.0,14.0,16.0,3.0
2017-04-08,33.40832011,75.20596208,india,Jammu and Kashmir,Medium,1825.0,6.9,5.5,5.0,13.0,2.71
2013-07-26,30.6539,78.3366,india,Uttaranchal,Medium,1056.0,24.3,3.4,3.4,6.0,4.1
2007-07-30,30.733,78.43899999999998,india,Uttaranchal,High,1478.0,21.6,6.6,6.6,17.0,2.81
2013-06-16,30.4619,79.07649999999998,india,Uttaranchal,Medium,926.0,21.2,98.0,98.0,24.0,0.81
2011-07-29,30.012,78.197,india,Uttaranchal,Low,355.0,26.3,8.6,8.6,18.0,2.38
2020-08-16,11.86719598,75.6300566,india,Kerala,Medium,29.0,25.1,11.6,11.6,24.0,2.27
2011-09-28,26.8545,88.33719999999998,india,West Bengal,Low,815.0,22.0,0.3,0.3,2.0,3.1
2007-09-11,24.4279,94.0564,india,Manipur,Low,885.0,22.6,5.0,5.0,7.0,2.87
2013-08-14,33.3018,75.1793,india,Jammu and Kashmir,Medium,1009.0,22.6,28.5,28.5,20.0,1.37
2018-09-16,26.91576299,88.46218716000001,india,West Bengal,High,268.0,26.3,0.7,0.7,3.0,4.34
2018-09-23,32.99132714,75.19803944,india,Jammu and Kashmir,Medium,830.0,21.0,66.9,66.9,21.0,1.51
2014-07-19,30.4305,78.08029999999998,india,Uttaranchal,Low,1498.0,21.3,16.8,16.8,19.0,1.97
2017-06-27,9.75118564,77.08971657999999,india,Kerala,Low,827.0,20.4,27.4,27.4,20.0,1.19
2011-09-25,27.0605,88.25499999999998,india,West Bengal,Medium,1979.0,15.9,61.8,61.8,19.0,1.49
2011-07-21,30.4043,79.3318,india,Uttaranchal,High,1019.0,22.5,32.2,32.2,16.0,1.21
2010-09-19,30.8741,76.9576,india,Himachal Pradesh,High,1266.0,17.7,112.6,112.6,24.0,0.99
2013-07-28,30.819,78.6149,india,Uttaranchal,Low,1787.0,20.3,6.6,6.6,16.0,2.58
2010-05-27,34.5628,77.6001,india,Jammu and Kashmir,Low,3119.0,-0.4,1.2,0.0,4.0,4.43
2013-06-24,30.4091,79.0579,india,Uttaranchal,High,838.0,24.7,5.6,5.6,13.0,2.72
2010-10-03,12.7796,75.5844,india,Karnataka,Medium,129.0,24.3,8.4,8.4,7.0,3.06
2018-09-13,27.01454392,88.43616783999998,india,West Bengal,Low,261.0,25.8,25.2,25.2,21.0,2.71
2011-05-31,24.8286,93.5935,india,Manipur,Low,777.0,21.5,23.2,23.2,22.0,1.47
2011-08-18,25.83,94.13,india,Nagaland,High,1006.0,21.7,5.3,5.3,12.0,2.25
2013-08-28,29.9531,78.15139999999998,india,Uttaranchal,Medium,321.0,26.3,0.9,0.9,6.0,3.08
2018-09-23,33.33480589,75.19625509,india,Jammu and Kashmir,High,1143.0,19.9,21.5,21.5,17.0,1.17
2010-09-16,23.7527,92.694,india,Mizoram,Medium,793.0,22.2,7.5,7.5,13.0,2.74
2010-04-21,25.3612,92.2845,india,Meghalaya,Medium,1227.0,19.7,27.9,27.9,24.0,1.95
2018-11-23,15.67935597,78.3501421,india,Andhra Pradesh,Medium,268.0,26.7,0.0,0.0,0.0,4.08
2010-08-30,19.2179,73.16939999999998,india,Maharashtra,Low,16.0,25.2,62.3,62.3,24.0,0.76
2010-07-25,30.904,77.0969,india,Himachal Pradesh,High,1443.0,22.9,9.6,9.6,13.0,2.3
2013-02-22,33.4372,75.20269999999998,india,Jammu and Kashmir,High,1806.0,1.1,37.1,26.5,24.0,1.24
2017-07-13,34.06830898,74.63364102,india,Jammu and Kashmir,Medium,1669.0,21.0,0.4,0.4,4.0,4.39
2013-11-13,18.7654,73.364,india,Maharashtra,Low,455.0,23.3,0.0,0.0,0.0,4.02
2018-08-10,30.917143990000003,78.68361831,india,Uttaranchal,Low,2291.0,18.5,15.4,15.4,17.0,3.18
2018-07-30,26.13179516,94.78584429,india,Nagaland,High,1675.0,18.9,51.7,51.7,24.0,1.22
2008-10-22,33.6549,74.63259999999998,india,Jammu and Kashmir,Low,3028.0,5.1,3.3,3.1,6.0,2.49
2017-05-26,27.54295099,88.59676956,india,Sikkim,Low,1712.0,18.5,8.1,8.1,17.0,3.64
2017-01-06,7.044361139999999,93.79758632,india,Andaman and Nicobar Islands,Medium,106.0,24.8,14.4,14.4,12.0,2.08
2011-08-25,27.7344,88.63299999999998,india,Sikkim,Low,3541.0,8.5,19.8,19.8,23.0,2.95
2016-05-09,10.3316,76.95919999999998,india,Tamil Nadu,Medium,1120.0,24.9,3.7,3.7,9.0,4.63
2010-04-20,34.38663064,76.34158850999998,india,Jammu and Kashmir,High,3247.0,-0.8,7.9,0.0,22.0,3.09
2007-07-30,30.557,79.56,india,Uttaranchal,Low,1849.0,19.5,5.9,5.9,17.0,2.35
2014-09-22,26.1295,91.7056,india,Assam,High,130.0,24.6,55.8,55.8,24.0,1.07
2008-08-10,12.6445,75.605,india,Karnataka,High,171.0,21.8,61.6,61.6,24.0,0.78
2017-06-05,26.9653186,88.2667225,india,West Bengal,Low,1833.0,17.4,88.0,88.0,17.0,2.23
2015-04-02,34.1587,74.47249999999998,india,Jammu and Kashmir,Low,1653.0,7.9,9.7,9.7,18.0,2.42
2007-09-29,24.1293,92.6921,india,Mizoram,High,825.0,21.3,20.3,20.3,19.0,2.09
2018-08-16,12.43205911,75.73750346999998,india,Karnataka,Low,1172.0,17.9,83.7,83.7,24.0,0.91
2010-08-06,34.1481,77.6538,india,Jammu and Kashmir,Medium,3759.0,13.7,12.8,12.8,20.0,3.19
2012-06-22,26.1226,91.7162,india,Assam,Medium,122.0,25.9,53.8,53.8,24.0,1.63
2018-08-02,26.87653701,88.27487677,india,West Bengal,Low,1430.0,19.1,25.3,25.3,19.0,1.83
2016-06-05,24.6997,85.6285,india,Bihar,High,223.0,33.1,0.0,0.0,0.0,7.53
2016-08-24,33.029976999999995,74.948082,india,Jammu and Kashmir,Low,1718.0,19.3,1.9,1.9,5.0,3.1
2010-09-23,33.32823333,75.2041911,india,Jammu and Kashmir,Low,1182.0,20.5,3.0,3.0,9.0,2.65
2015-07-19,14.8937,74.5828,india,Karnataka,High,411.0,22.8,15.6,15.6,24.0,2.24
2011-07-03,34.1491,76.82599999999998,india,Jammu and Kashmir,High,4215.0,6.1,1.2,1.2,7.0,4.44
2017-01-25,34.63639,74.77415081000001,india,Jammu and Kashmir,Medium,3461.0,-6.7,40.4,0.0,24.0,0.52
2009-08-20,27.0736,88.4779,india,West Bengal,High,1176.0,20.0,111.4,111.4,24.0,0.84
2018-09-15,27.3313961,88.6138098,india,Sikkim,Medium,1635.0,18.3,64.3,64.3,17.0,2.84
2018-08-14,12.83154628,75.58689194999998,india,Karnataka,High,201.0,23.0,119.5,119.5,24.0,1.23
2008-08-15,33.0,74.9277,india,Jammu and Kashmir,Low,1014.0,22.0,35.0,35.0,20.0,1.72
2017-07-07,30.24147729,78.89773782,india,Uttaranchal,Medium,786.0,24.5,25.8,25.8,14.0,1.79
2007-06-13,26.7324,88.4089,india,West Bengal,Medium,124.0,26.9,15.2,15.2,14.0,3.42
2018-08-06,31.12029184,77.35887837,india,Himachal Pradesh,Medium,2270.0,16.9,33.1,33.1,24.0,1.02
2018-11-09,11.37397222,76.82925,india,Tamil Nadu,Low,1915.0,15.0,3.4,3.4,12.0,3.05
2009-08-16,26.7914,88.363,india,West Bengal,Low,162.0,24.7,30.7,30.7,24.0,0.58
2011-03-01,33.2477,75.1919,india,Jammu and Kashmir,Low,905.0,9.4,3.4,3.4,8.0,2.66
2014-09-06,33.5405,74.37229999999998,india,Jammu and Kashmir,Low,1481.0,18.8,72.8,72.8,20.0,1.51
2010-11-23,10.2462,77.58199999999998,india,Tamil Nadu,Low,1006.0,20.3,14.7,14.7,16.0,2.77
2017-07-03,26.20450454,91.87202793,india,Assam,Medium,118.0,25.8,66.9,66.9,24.0,0.96
2017-07-09,27.07671517,93.59755441,india,Arunachal Pradesh,Low,225.0,25.0,95.1,95.1,23.0,1.35
2015-03-15,34.1327,74.55939999999998,india,Jammu and Kashmir,Medium,1618.0,4.7,9.0,8.4,15.0,1.25
2012-10-21,11.338,76.8806,india,Tamil Nadu,Low,374.0,22.7,15.5,15.5,24.0,1.66
2010-09-19,30.1977,77.9137,india,Uttar Pradesh,High,533.0,22.4,83.6,83.6,23.0,0.63
2012-03-19,34.6507,74.73619999999998,india,Jammu and Kashmir,Medium,2383.0,4.3,21.9,17.2,24.0,1.78
2011-09-23,26.1548,91.7351,india,Assam,High,55.0,26.8,7.7,7.7,13.0,2.92
2012-06-08,34.27950832,77.59998914,india,Jammu and Kashmir,Medium,5412.0,-9.2,1.3,0.0,8.0,3.28
2012-09-14,27.0377,88.36029999999998,india,West Bengal,High,1504.0,17.7,60.3,60.3,24.0,0.73
2015-06-19,23.7131,92.7362,india,Mizoram,Low,879.0,23.2,20.0,20.0,11.0,3.93
2013-07-10,30.3629,79.21429999999998,india,Uttaranchal,Low,1642.0,19.6,3.4,3.4,11.0,3.93
2008-08-14,31.0,77.12,india,Himachal Pradesh,Low,1414.0,21.2,23.6,23.6,24.0,1.6
2013-08-04,26.0481,94.4619,india,Nagaland,Medium,856.0,25.0,7.4,7.4,12.0,3.67
2009-08-12,27.7,92.8,india,Arunachal Pradesh,High,2477.0,15.5,65.4,65.4,24.0,1.63
2007-08-26,25.2946,92.8339,india,Assam,Low,872.0,22.1,68.4,68.4,24.0,0.84
2013-08-17,24.7625,93.4341,india,Manipur,High,681.0,23.0,12.5,12.5,20.0,2.12
2007-07-26,25.38,91.88,india,Meghalaya,High,1283.0,19.1,72.1,72.1,24.0,0.82
2018-05-14,26.9310409,88.29964796999998,india,West Bengal,Low,1754.0,13.9,38.9,38.9,13.0,1.7
